file,noisy_si_sdr,enhanced_si_sdr,si_sdr_improvement,speech_preservation_db,quiet_noise_reduction_db,quiet_enhanced_rms_dbfs,quiet_low_rms_dbfs,quiet_high_rms_dbfs,quiet_low_high_ratio_db,active_fraction,quiet_fraction,failure_mode
mix_0035.wav,5.763375759124756,13.865891456604004,8.102515697479248,-0.8737821342349988,14.967666043649093,-39.42590161181506,-36.97915257884313,-77.89294345208718,40.913790873244054,0.84,0.112,ok
mix_0036.wav,11.89297866821289,12.493401527404785,0.6004228591918945,-0.6752696887484643,8.605536535610074,-42.85383975081129,-36.584260816054446,-60.660507860064286,24.076247044009843,0.848,0.104,ok
mix_0037.wav,1.0514001846313477,8.84498405456543,7.793583869934082,-1.065257313184473,18.792667975071296,-52.13974274644837,-45.4548985613726,-72.36168414603442,26.906785584661815,0.896,0.032,ok
mix_0038.wav,4.466530799865723,9.247697830200195,4.781167030334473,-0.6002828877405075,21.84187472834868,-47.59573084943923,-41.498336384930205,-76.78789030522948,35.28955392029928,0.936,0.088,ok
mix_0039.wav,-5.206915855407715,1.6445631980895996,6.8514790534973145,-2.504584574537102,8.396148009743378,-24.443961465403383,-19.67601409222049,-53.14734364695397,33.47132955473347,1.0,1.0,low_freq_wind
mix_0040.wav,10.490468978881836,10.385587692260742,-0.10488128662109375,-0.950847232241097,16.90667765853227,-47.08675654701646,-44.655959554468126,-88.88208647768656,44.22612692321842,0.96,0.024,regression
mix_0041.wav,0.847943127155304,7.5256805419921875,6.6777374148368835,-1.3098014785765943,12.752673258648704,-35.578512675405605,-30.83311087152891,-64.0859584908253,33.25284761929639,0.84,0.128,low_freq_wind
mix_0042.wav,12.3707914352417,15.116419792175293,2.7456283569335938,-0.5140109142276029,12.54522836579281,-46.71032020462766,-42.0336250366013,-70.99409248250876,28.960467445907454,0.808,0.184,ok
mix_0043.wav,2.0804858207702637,5.065052509307861,2.9845666885375977,-1.628172190244164,20.042995956374856,-43.97111683917157,-38.33270011196789,-76.41009704582943,38.07739693386154,0.856,0.08,ok
mix_0044.wav,14.241105079650879,16.03687858581543,1.7957735061645508,-0.7819991971948519,18.356470076642577,-57.7305115659953,-51.847929168635474,-74.6338368393877,22.785907670752216,0.704,0.304,ok
mix_0045.wav,13.717345237731934,16.427453994750977,2.710108757019043,-0.3170294819321761,19.258304226032827,-53.77793343536334,-48.3078459569856,-66.02535195378576,17.71750599680016,0.896,0.04,ok
